"direction","script_name"
"cpp_not_in_db","spell_mage_ignite_AuraScript"
"cpp_not_in_db","spell_mage_living_bomb_AuraScript"
"cpp_not_in_db","spell_mage_mirror_image_SpellScript"
"cpp_not_in_db","spell_mage_nether_vortex_AuraScript"
"cpp_not_in_db","spell_mage_polymorph_cast_visual_SpellScript"
"cpp_not_in_db","spell_mage_pyroblast_SpellScript"
"cpp_not_in_db","spell_mage_ring_of_frost_AuraScript"
"cpp_not_in_db","spell_mage_ring_of_frost_freeze_AuraScript"
"cpp_not_in_db","spell_mage_ring_of_frost_freeze_SpellScript"
"cpp_not_in_db","spell_mage_time_warp_SpellScript"
"cpp_not_in_db","spell_mage_water_elemental_freeze_SpellScript"
"cpp_not_in_db","spell_magic_eater_food_AuraScript"
"cpp_not_in_db","spell_malygos_arcane_storm_SpellScript"
"cpp_not_in_db","spell_malygos_destroy_platform_channel_AuraScript"
"cpp_not_in_db","spell_malygos_portal_beam_AuraScript"
"cpp_not_in_db","spell_malygos_random_portal_SpellScript"
"cpp_not_in_db","spell_malygos_surge_of_power_25_SpellScript"
"cpp_not_in_db","spell_malygos_surge_of_power_warning_selector_25_SpellScript"
"cpp_not_in_db","spell_malygos_vortex_dummy_SpellScript"
"cpp_not_in_db","spell_malygos_vortex_visual_AuraScript"
"cpp_not_in_db","spell_mark_of_kazrogal_AuraScript"
"cpp_not_in_db","spell_mark_of_kazrogal_SpellScript"
"cpp_not_in_db","spell_mark_of_kazzak_AuraScript"
"cpp_not_in_db","spell_marrowgar_bone_slice_SpellScript"
"cpp_not_in_db","spell_marrowgar_bone_spike_graveyard_SpellScript"
"cpp_not_in_db","spell_marrowgar_bone_storm_SpellScript"
"cpp_not_in_db","spell_marrowgar_coldflame_damage_AuraScript"
"cpp_not_in_db","spell_marrowgar_coldflame_SpellScript"
"cpp_not_in_db","spell_mastery_blood_shield_SpellScript"
"cpp_not_in_db","spell_mastery_combo_breaker_SpellScript"
"cpp_not_in_db","spell_mastery_elemental_overload_SpellScript"
"cpp_not_in_db","spell_mastery_hand_of_light_SpellScript"
"cpp_not_in_db","spell_mastery_ignite_SpellScript"
"cpp_not_in_db","spell_mastery_shield_discipline_AuraScript"
"cpp_not_in_db","spell_mastery_unshackled_fury_AuraScript"
"cpp_not_in_db","spell_mistress_kiss_area_SpellScript"
"cpp_not_in_db","spell_mistress_kiss_AuraScript"
"cpp_not_in_db","spell_monk_bear_hug_SpellScript"
"cpp_not_in_db","spell_monk_blackout_kick_SpellScript"
"cpp_not_in_db","spell_monk_breath_of_fire_SpellScript"
"cpp_not_in_db","spell_monk_brewing_tigereye_brew_AuraScript"
"cpp_not_in_db","spell_monk_chi_burst_SpellScript"
"cpp_not_in_db","spell_monk_chi_torpedo_SpellScript"
"cpp_not_in_db","spell_monk_clash_SpellScript"
"cpp_not_in_db","spell_monk_crackling_jade_lightning_aura_AuraScript"
"cpp_not_in_db","spell_monk_crackling_jade_lightning_AuraScript"
"cpp_not_in_db","spell_monk_dampen_harm_AuraScript"
"cpp_not_in_db","spell_monk_diffuse_magic_SpellScript"
"cpp_not_in_db","spell_monk_disable_AuraScript"
"cpp_not_in_db","spell_monk_elusive_brew_SpellScript"
"cpp_not_in_db","spell_monk_energizing_brew_SpellScript"
"cpp_not_in_db","spell_monk_enveloping_mist_SpellScript"
"cpp_not_in_db","spell_monk_expel_harm_SpellScript"
"cpp_not_in_db","spell_monk_fists_of_fury_stun_AuraScript"
"cpp_not_in_db","spell_monk_fists_of_fury_stun_SpellScript"
"cpp_not_in_db","spell_monk_flying_serpent_kick_SpellScript"
"cpp_not_in_db","spell_monk_fortifying_brew_SpellScript"
"cpp_not_in_db","spell_monk_glyph_of_zen_flight_AuraScript"
"cpp_not_in_db","spell_monk_grapple_weapon_SpellScript"
"cpp_not_in_db","spell_monk_guard_AuraScript"
"cpp_not_in_db","spell_monk_healing_elixirs_SpellScript"
"cpp_not_in_db","spell_monk_healing_sphere_SpellScript"
"cpp_not_in_db","spell_monk_keg_smash_SpellScript"
"cpp_not_in_db","spell_monk_legacy_of_the_emperor_SpellScript"
"cpp_not_in_db","spell_monk_mana_tea_AuraScript"
"cpp_not_in_db","spell_monk_mana_tea_SpellScript"
"cpp_not_in_db","spell_monk_mana_tea_stacks_AuraScript"
"cpp_not_in_db","spell_monk_paralysis_SpellScript"
"cpp_not_in_db","spell_monk_power_strikes_SpellScript"
"cpp_not_in_db","spell_monk_provoke_SpellScript"
"cpp_not_in_db","spell_monk_purifying_brew_SpellScript"
"cpp_not_in_db","spell_monk_renewing_mist_AuraScript"
"cpp_not_in_db","spell_monk_renewing_mist_SpellScript"
"cpp_not_in_db","spell_monk_roll_SpellScript"
"cpp_not_in_db","spell_monk_serpents_zeal_AuraScript"
"cpp_not_in_db","spell_monk_soothing_mist_AuraScript"
"cpp_not_in_db","spell_monk_spear_hand_strike_SpellScript"
"cpp_not_in_db","spell_monk_spinning_crane_kick_SpellScript"
"cpp_not_in_db","spell_monk_spinning_fire_blossom_damage_SpellScript"
"cpp_not_in_db","spell_monk_spinning_fire_blossom_SpellScript"
"cpp_not_in_db","spell_monk_surging_mist_SpellScript"
"cpp_not_in_db","spell_monk_teachings_of_the_monastery_SpellScript"
"cpp_not_in_db","spell_monk_thunder_focus_tea_SpellScript"
"cpp_not_in_db","spell_monk_tiger_strikes_AuraScript"
"cpp_not_in_db","spell_monk_tigereye_brew_AuraScript"
"cpp_not_in_db","spell_monk_tigereye_brew_SpellScript"
"cpp_not_in_db","spell_monk_tigereye_brew_stacks_AuraScript"
"cpp_not_in_db","spell_monk_tigers_lust_SpellScript"
"cpp_not_in_db","spell_monk_touch_of_death_SpellScript"
"cpp_not_in_db","spell_monk_touch_of_karma_AuraScript"
"cpp_not_in_db","spell_monk_transcendence_SpellScript"
"cpp_not_in_db","spell_monk_transcendence_transfer_SpellScript"
"cpp_not_in_db","spell_monk_zen_flight_check_AuraScript"
"cpp_not_in_db","spell_monk_zen_flight_check_SpellScript"
"cpp_not_in_db","spell_monk_zen_pilgrimage_return_SpellScript"
"cpp_not_in_db","spell_monk_zen_pilgrimage_SpellScript"
"cpp_not_in_db","spell_monk_zen_sphere_hot_AuraScript"
"cpp_not_in_db","spell_monk_zen_sphere_SpellScript"
"cpp_not_in_db","spell_murmur_sonic_boom_effect_SpellScript"
"cpp_not_in_db","spell_murmur_sonic_boom_SpellScript"
"cpp_not_in_db","spell_murmur_thundering_storm_SpellScript"
"cpp_not_in_db","spell_nexus_lord_align_disk_aggro_SpellScript"
"cpp_not_in_db","spell_novos_summon_minions_SpellScript"
"cpp_not_in_db","spell_occuthar_eyes_of_occuthar_SpellScript"
"cpp_not_in_db","spell_occuthar_eyes_of_occuthar_vehicle_SpellScript"
"cpp_not_in_db","spell_occuthar_focused_fire_SpellScript"
"cpp_not_in_db","spell_occuthar_occuthars_destruction_AuraScript"
"cpp_not_in_db","spell_oculus_dream_funnel_AuraScript"
"cpp_not_in_db","spell_oculus_touch_the_nightmare_SpellScript"
"cpp_not_in_db","spell_omega_stance_spider_effect_SpellScript"
"cpp_not_in_db","spell_ooze_zap_channel_end_SpellScript"
"cpp_not_in_db","spell_ooze_zap_SpellScript"
"cpp_not_in_db","spell_pal_ardent_defender_AuraScript"
"cpp_not_in_db","spell_pal_aura_mastery_AuraScript"
"cpp_not_in_db","spell_pal_aura_mastery_immune_AuraScript"
"cpp_not_in_db","spell_pal_beacon_of_light_AuraScript"
"cpp_not_in_db","spell_pal_blessing_of_faith_SpellScript"
"cpp_not_in_db","spell_pal_divine_light_SpellScript"
"cpp_not_in_db","spell_pal_eye_for_an_eye_AuraScript"
"cpp_not_in_db","spell_pal_flash_of_light_SpellScript"
"cpp_not_in_db","spell_pal_grand_crusader_AuraScript"
"cpp_not_in_db","spell_pal_hand_of_sacrifice_AuraScript"
"cpp_not_in_db","spell_pal_holy_radiance_SpellScript"
"cpp_not_in_db","spell_pal_holy_shock_SpellScript"
"cpp_not_in_db","spell_pal_item_healing_discount_AuraScript"
"cpp_not_in_db","spell_pal_judgment_SpellScript"
"cpp_not_in_db","spell_pal_righteous_defense_SpellScript"
"cpp_not_in_db","spell_pal_sacred_shield_SpellScript"
"cpp_not_in_db","spell_pal_seal_of_righteousness_AuraScript"
"cpp_not_in_db","spell_pal_selfless_healer_AuraScript"
"cpp_not_in_db","spell_pal_templar_s_verdict_SpellScript"
"cpp_not_in_db","spell_paletress_summon_memory_SpellScript"
"cpp_not_in_db","spell_paralyze_pinnacle_SpellScript"
"cpp_not_in_db","spell_pot_check_SpellScript"
"cpp_not_in_db","spell_power_of_the_twins_AuraScript"
"cpp_not_in_db","spell_powering_up_SpellScript"
"cpp_not_in_db","spell_pri_divine_aegis_AuraScript"
"cpp_not_in_db","spell_pri_evangelism_AuraScript"
"cpp_not_in_db","spell_pri_flash_heal_SpellScript"
"cpp_not_in_db","spell_pri_greater_heal_SpellScript"
"cpp_not_in_db","spell_pri_item_greater_heal_refund_AuraScript"
"cpp_not_in_db","spell_pri_leap_of_faith_SpellScript"
"cpp_not_in_db","spell_pri_lightwell_renew_AuraScript"
"cpp_not_in_db","spell_pri_mana_leech_AuraScript"
"cpp_not_in_db","spell_pri_mind_sear_SpellScript"
"cpp_not_in_db","spell_pri_power_word_shield_AuraScript"
"cpp_not_in_db","spell_pri_prayer_of_healing_SpellScript"
"cpp_not_in_db","spell_pri_prayer_of_mending_heal_SpellScript"
"cpp_not_in_db","spell_pri_renew_AuraScript"
"cpp_not_in_db","spell_pri_shadow_word_death_SpellScript"
"cpp_not_in_db","spell_pri_shadowform_AuraScript"
"cpp_not_in_db","spell_pri_vampiric_embrace_AuraScript"
"cpp_not_in_db","spell_pri_vampiric_embrace_target_SpellScript"
"cpp_not_in_db","spell_pri_vampiric_touch_AuraScript"
"cpp_not_in_db","spell_pursue_SpellScript"
"cpp_not_in_db","spell_putricide_choking_gas_bomb_SpellScript"
"cpp_not_in_db","spell_putricide_clear_aura_effect_value_SpellScript"
"cpp_not_in_db","spell_putricide_eat_ooze_SpellScript"
"cpp_not_in_db","spell_putricide_gaseous_bloat_AuraScript"
"cpp_not_in_db","spell_putricide_mutated_plague_AuraScript"
"cpp_not_in_db","spell_putricide_mutated_transformation_dismiss_AuraScript"
"cpp_not_in_db","spell_putricide_mutated_transformation_dmg_SpellScript"
"cpp_not_in_db","spell_putricide_mutated_transformation_SpellScript"
"cpp_not_in_db","spell_putricide_mutation_init_AuraScript"
"cpp_not_in_db","spell_putricide_mutation_init_SpellScript"
"cpp_not_in_db","spell_putricide_ooze_channel_SpellScript"
"cpp_not_in_db","spell_putricide_ooze_eruption_searcher_SpellScript"
"cpp_not_in_db","spell_putricide_regurgitated_ooze_SpellScript"
"cpp_not_in_db","spell_putricide_slime_puddle_aura_SpellScript"
"cpp_not_in_db","spell_putricide_slime_puddle_SpellScript"
"cpp_not_in_db","spell_putricide_unbound_plague_SpellScript"
"cpp_not_in_db","spell_putricide_unstable_experiment_SpellScript"
"cpp_not_in_db","spell_pvp_trinket_wotf_shared_cd_SpellScript"
"cpp_not_in_db","spell_q10041_q10040_who_are_they_SpellScript"
"cpp_not_in_db","spell_q11010_q11102_q11023_aggro_burst_AuraScript"
"cpp_not_in_db","spell_q11010_q11102_q11023_aggro_check_aura_AuraScript"
"cpp_not_in_db","spell_q11010_q11102_q11023_aggro_check_SpellScript"
"cpp_not_in_db","spell_q11010_q11102_q11023_choose_loc_SpellScript"
"cpp_not_in_db","spell_q11010_q11102_q11023_q11008_check_fly_mount_SpellScript"
"cpp_not_in_db","spell_q11396_11399_force_shield_arcane_purple_x3_AuraScript"
"cpp_not_in_db","spell_q11396_11399_scourging_crystal_controller_dummy_SpellScript"
"cpp_not_in_db","spell_q11396_11399_scourging_crystal_controller_SpellScript"
"cpp_not_in_db","spell_q11587_arcane_prisoner_rescue_SpellScript"
"cpp_not_in_db","spell_q11730_ultrasonic_screwdriver_SpellScript"
"cpp_not_in_db","spell_q12066_bunny_kill_credit_SpellScript"
"cpp_not_in_db","spell_q12096_q12092_bark_SpellScript"
"cpp_not_in_db","spell_q12096_q12092_dummy_SpellScript"
"cpp_not_in_db","spell_q12277_wintergarde_mine_explosion_SpellScript"
"cpp_not_in_db","spell_q12308_escape_from_silverbrook_SpellScript"
"cpp_not_in_db","spell_q12308_escape_from_silverbrook_summon_worgen_SpellScript"
"cpp_not_in_db","spell_q12372_azure_on_death_force_whisper_SpellScript"
"cpp_not_in_db","spell_q12372_cast_from_gossip_trigger_SpellScript"
"cpp_not_in_db","spell_q12372_destabilize_azure_dragonshrine_dummy_SpellScript"
"cpp_not_in_db","spell_q12459_seeds_of_natures_wrath_SpellScript"
"cpp_not_in_db","spell_q12527_zuldrak_rat_SpellScript"
"cpp_not_in_db","spell_q12589_shoot_rjr_SpellScript"
"cpp_not_in_db","spell_q12619_emblazon_runeblade_AuraScript"
"cpp_not_in_db","spell_q12619_emblazon_runeblade_effect_SpellScript"
"cpp_not_in_db","spell_q12620_the_lifewarden_wrath_SpellScript"
"cpp_not_in_db","spell_q12634_despawn_fruit_tosser_SpellScript"
"cpp_not_in_db","spell_q12641_death_comes_from_on_high_SpellScript"
"cpp_not_in_db","spell_q12641_death_comes_from_on_high_summon_ghouls_SpellScript"
"cpp_not_in_db","spell_q12659_ahunaes_knife_SpellScript"
"cpp_not_in_db","spell_q12661_q12669_q12676_q12677_q12713_summon_stefan_SpellScript"
"cpp_not_in_db","spell_q12683_take_sputum_sample_SpellScript"
"cpp_not_in_db","spell_q12690_burst_at_the_seams_SpellScript"
"cpp_not_in_db","spell_q12730_quenching_mist_AuraScript"
"cpp_not_in_db","spell_q12735_song_of_cleansing_SpellScript"
"cpp_not_in_db","spell_q12805_lifeblood_dummy_SpellScript"
"cpp_not_in_db","spell_q12847_summon_soul_moveto_bunny_SpellScript"
"cpp_not_in_db","spell_q12851_going_bearback_AuraScript"
"cpp_not_in_db","spell_q12919_gymers_grab_SpellScript"
"cpp_not_in_db","spell_q12919_gymers_throw_SpellScript"
"cpp_not_in_db","spell_q12937_relief_for_the_fallen_SpellScript"
"cpp_not_in_db","spell_q12987_read_pronouncement_AuraScript"
"cpp_not_in_db","spell_q13011_bear_flank_master_SpellScript"
"cpp_not_in_db","spell_q13086_cannons_target_SpellScript"
"cpp_not_in_db","spell_q13280_13283_plant_battle_standard_SpellScript"
"cpp_not_in_db","spell_q13291_q13292_q13239_q13261_armored_decoy_summon_skytalon_SpellScript"
"cpp_not_in_db","spell_q13291_q13292_q13239_q13261_frostbrood_skytalon_grab_decoy_SpellScript"
"cpp_not_in_db","spell_q14112_14145_chum_the_water_SpellScript"
"cpp_not_in_db","spell_q2203_thaumaturgy_channel_AuraScript"
"cpp_not_in_db","spell_q28813_get_our_boys_back_dummy_SpellScript"
"cpp_not_in_db","spell_q28813_set_health_random_SpellScript"
"cpp_not_in_db","spell_q5206_test_fetid_skull_SpellScript"
"cpp_not_in_db","spell_q6124_6129_apply_salve_SpellScript"
"cpp_not_in_db","spell_q9452_cast_net_SpellScript"
"cpp_not_in_db","spell_q9874_liquid_fire_SpellScript"
"cpp_not_in_db","spell_random_ingredient_aura_AuraScript"
"cpp_not_in_db","spell_random_ingredient_SpellScript"
"cpp_not_in_db","spell_razorscale_devouring_flame_SpellScript"
"cpp_not_in_db","spell_razorscale_flame_breath_SpellScript"
"cpp_not_in_db","spell_rimefang_icy_blast_SpellScript"
"cpp_not_in_db","spell_rog_blade_flurry_AuraScript"
"cpp_not_in_db","spell_rog_cheat_death_AuraScript"
"cpp_not_in_db","spell_rog_crippling_poison_AuraScript"
"cpp_not_in_db","spell_rog_cut_to_the_chase_AuraScript"
"cpp_not_in_db","spell_rog_deadly_poison_SpellScript"
"cpp_not_in_db","spell_rog_master_of_subtlety_AuraScript"
"cpp_not_in_db","spell_rog_recuperate_AuraScript"
"cpp_not_in_db","spell_rog_rupture_AuraScript"
"cpp_not_in_db","spell_rog_stealth_AuraScript"
"cpp_not_in_db","spell_rog_tricks_of_the_trade_AuraScript"
"cpp_not_in_db","spell_rog_tricks_of_the_trade_proc_AuraScript"
"cpp_not_in_db","spell_rotface_large_ooze_buff_combine_SpellScript"
"cpp_not_in_db","spell_rotface_large_ooze_combine_SpellScript"
"cpp_not_in_db","spell_rotface_little_ooze_combine_SpellScript"
"cpp_not_in_db","spell_rotface_mutated_infection_SpellScript"
"cpp_not_in_db","spell_rotface_ooze_flood_SpellScript"
"cpp_not_in_db","spell_rotface_unstable_ooze_explosion_init_SpellScript"
"cpp_not_in_db","spell_rotface_unstable_ooze_explosion_SpellScript"
"cpp_not_in_db","spell_rotface_unstable_ooze_explosion_suicide_AuraScript"
"cpp_not_in_db","spell_rotface_vile_gas_trigger_SpellScript"
"cpp_not_in_db","spell_saviana_conflagration_init_SpellScript"
"cpp_not_in_db","spell_saviana_conflagration_throwback_SpellScript"
"cpp_not_in_db","spell_scion_of_eternity_arcane_barrage_SpellScript"
"cpp_not_in_db","spell_sha_ancestral_awakening_AuraScript"
"cpp_not_in_db","spell_sha_ancestral_awakening_proc_SpellScript"
"cpp_not_in_db","spell_sha_ascendance_SpellScript"
"cpp_not_in_db","spell_sha_bloodlust_SpellScript"
"cpp_not_in_db","spell_sha_chain_heal_SpellScript"
"cpp_not_in_db","spell_sha_earth_shield_AuraScript"
"cpp_not_in_db","spell_sha_fire_nova_SpellScript"
"cpp_not_in_db","spell_sha_glyph_of_healing_wave_AuraScript"
"cpp_not_in_db","spell_sha_healing_stream_totem_SpellScript"
"cpp_not_in_db","spell_sha_heroism_SpellScript"
"cpp_not_in_db","spell_sha_item_lightning_shield_AuraScript"
"cpp_not_in_db","spell_sha_item_lightning_shield_trigger_AuraScript"
"cpp_not_in_db","spell_sha_item_mana_surge_AuraScript"
"cpp_not_in_db","spell_sha_lava_lash_SpellScript"
"cpp_not_in_db","spell_sha_lava_surge_AuraScript"
"cpp_not_in_db","spell_sha_lava_surge_proc_SpellScript"
"cpp_not_in_db","spell_sha_mana_tide_totem_AuraScript"
"cpp_not_in_db","spell_sha_nature_guardian_AuraScript"
"cpp_not_in_db","spell_sha_pet_scaling_04_AuraScript"
"cpp_not_in_db","spell_sha_rolling_thunder_AuraScript"
"cpp_not_in_db","spell_sha_telluric_currents_AuraScript"
"cpp_not_in_db","spell_sha_thunderstorm_SpellScript"
"cpp_not_in_db","spell_sha_tidal_waves_AuraScript"
"cpp_not_in_db","spell_shadowfang_keep_haunting_spirits_AuraScript"
"cpp_not_in_db","spell_shield_of_runes_AuraScript"
"cpp_not_in_db","spell_sindragosa_frost_beacon_AuraScript"
"cpp_not_in_db","spell_sindragosa_frost_breath_SpellScript"
"cpp_not_in_db","spell_sindragosa_ice_tomb_AuraScript"
"cpp_not_in_db","spell_sindragosa_ice_tomb_SpellScript"
"cpp_not_in_db","spell_sindragosa_icy_grip_SpellScript"
"cpp_not_in_db","spell_sindragosa_instability_AuraScript"
"cpp_not_in_db","spell_sindragosa_mystic_buffet_SpellScript"
"cpp_not_in_db","spell_sindragosa_s_fury_SpellScript"
"cpp_not_in_db","spell_sindragosa_unchained_magic_SpellScript"
"cpp_not_in_db","spell_skeram_arcane_explosion_SpellScript"
"cpp_not_in_db","spell_snufflenose_commandSpellScript"
"cpp_not_in_db","spell_stinky_precious_decimate_SpellScript"
"cpp_not_in_db","spell_svalna_remove_spear_SpellScript"
"cpp_not_in_db","spell_svalna_revive_champion_SpellScript"
"cpp_not_in_db","spell_symbol_of_life_dummy_SpellScript"
"cpp_not_in_db","spell_systems_shutdown_AuraScript"
"cpp_not_in_db","spell_taldaram_ball_of_inferno_flame_SpellScript"
"cpp_not_in_db","spell_taldaram_glittering_sparks_SpellScript"
"cpp_not_in_db","spell_taldaram_summon_flame_ball_SpellScript"
"cpp_not_in_db","spell_thaddius_polarity_shift_SpellScript"
"cpp_not_in_db","spell_thaddius_pos_neg_charge_SpellScript"
"cpp_not_in_db","spell_tharon_ja_clear_gift_of_tharon_ja_SpellScript"
"cpp_not_in_db","spell_the_lich_king_cast_back_to_caster_SpellScript"
"cpp_not_in_db","spell_the_lich_king_dark_hunger_AuraScript"
"cpp_not_in_db","spell_the_lich_king_defile_SpellScript"
"cpp_not_in_db","spell_the_lich_king_eject_all_passengers_SpellScript"
"cpp_not_in_db","spell_the_lich_king_harvest_soul_AuraScript"
"cpp_not_in_db","spell_the_lich_king_ice_burst_target_search_SpellScript"
"cpp_not_in_db","spell_the_lich_king_in_frostmourne_room_AuraScript"
"cpp_not_in_db","spell_the_lich_king_infest_AuraScript"
"cpp_not_in_db","spell_the_lich_king_jump_SpellScript"
"cpp_not_in_db","spell_the_lich_king_life_siphon_SpellScript"
"cpp_not_in_db","spell_the_lich_king_lights_favor_AuraScript"
"cpp_not_in_db","spell_the_lich_king_necrotic_plague_AuraScript"
"cpp_not_in_db","spell_the_lich_king_necrotic_plague_SpellScript"
"cpp_not_in_db","spell_the_lich_king_quake_SpellScript"
"cpp_not_in_db","spell_the_lich_king_raging_spirit_SpellScript"
"cpp_not_in_db","spell_the_lich_king_restore_soul_SpellScript"
"cpp_not_in_db","spell_the_lich_king_shadow_trap_periodic_SpellScript"
"cpp_not_in_db","spell_the_lich_king_shadow_trap_visual_AuraScript"
"cpp_not_in_db","spell_the_lich_king_soul_reaper_AuraScript"
"cpp_not_in_db","spell_the_lich_king_soul_rip_AuraScript"
"cpp_not_in_db","spell_the_lich_king_summon_into_air_SpellScript"
"cpp_not_in_db","spell_the_lich_king_summon_spirit_bomb_SpellScript"
"cpp_not_in_db","spell_the_lich_king_trigger_vile_spirit_SpellScript"
"cpp_not_in_db","spell_the_lich_king_valkyr_target_search_SpellScript"
"cpp_not_in_db","spell_the_lich_king_vile_spirit_damage_target_search_SpellScript"
"cpp_not_in_db","spell_the_lich_king_vile_spirit_move_target_search_SpellScript"
"cpp_not_in_db","spell_the_lich_king_vile_spirits_AuraScript"
"cpp_not_in_db","spell_the_lich_king_vile_spirits_visual_SpellScript"
"cpp_not_in_db","spell_ticking_time_bomb_AuraScript"
"cpp_not_in_db","spell_toc_bloodlust_SpellScript"
"cpp_not_in_db","spell_toc_heroism_SpellScript"
"cpp_not_in_db","spell_trash_npc_glacial_strike_AuraScript"
"cpp_not_in_db","spell_trollgore_consume_SpellScript"
"cpp_not_in_db","spell_trollgore_corpse_explode_AuraScript"
"cpp_not_in_db","spell_trollgore_invader_taunt_SpellScript"
"cpp_not_in_db","spell_tyrannus_mark_of_rimefang_AuraScript"
"cpp_not_in_db","spell_tyrannus_overlord_brand_AuraScript"
"cpp_not_in_db","spell_uk_second_wind_proc_AuraScript"
"cpp_not_in_db","spell_ulduar_cancel_stone_gripSpellScript"
"cpp_not_in_db","spell_ulduar_proximity_minesSpellScript"
"cpp_not_in_db","spell_ulduar_rubble_summonSpellScript"
"cpp_not_in_db","spell_ulduar_squeezed_lifeless_SpellScript"
"cpp_not_in_db","spell_ulduar_stone_grip_absorb_AuraScript"
"cpp_not_in_db","spell_ulduar_stone_grip_AuraScript"
"cpp_not_in_db","spell_ulduar_stone_grip_cast_target_SpellScript"
"cpp_not_in_db","spell_unlocking_zuluheds_chains_SpellScript"
"cpp_not_in_db","spell_valanar_kinetic_bomb_absorb_AuraScript"
"cpp_not_in_db","spell_valanar_kinetic_bomb_AuraScript"
"cpp_not_in_db","spell_valanar_kinetic_bomb_knockback_SpellScript"
"cpp_not_in_db","spell_valanar_kinetic_bomb_SpellScript"
"cpp_not_in_db","spell_valkyr_essences_AuraScript"
"cpp_not_in_db","spell_varos_centrifuge_shield_AuraScript"
"cpp_not_in_db","spell_varos_energize_core_area_enemySpellScript"
"cpp_not_in_db","spell_varos_energize_core_area_entrySpellScript"
"cpp_not_in_db","spell_vehicle_throw_passenger_SpellScript"
"cpp_not_in_db","spell_voodoo_SpellScript"
"cpp_not_in_db","spell_warl_banish_SpellScript"
"cpp_not_in_db","spell_warl_chaotic_energy_AuraScript"
"cpp_not_in_db","spell_warl_demonic_circle_summon_AuraScript"
"cpp_not_in_db","spell_warl_demonic_circle_teleport_AuraScript"
"cpp_not_in_db","spell_warl_fel_synergy_AuraScript"
"cpp_not_in_db","spell_warl_healthstone_heal_SpellScript"
"cpp_not_in_db","spell_warl_life_tap_SpellScript"
"cpp_not_in_db","spell_warl_pet_passive_AuraScript"
"cpp_not_in_db","spell_warl_pet_passive_damage_done_AuraScript"
"cpp_not_in_db","spell_warl_pet_scaling_01_AuraScript"
"cpp_not_in_db","spell_warl_pet_scaling_02_AuraScript"
"cpp_not_in_db","spell_warl_pet_scaling_03_AuraScript"
"cpp_not_in_db","spell_warl_pet_scaling_04_AuraScript"
"cpp_not_in_db","spell_warl_pet_scaling_05_AuraScript"
"cpp_not_in_db","spell_warl_seed_of_corruption_SpellScript"
"cpp_not_in_db","spell_warl_shadow_trance_proc_AuraScript"
"cpp_not_in_db","spell_warl_soul_swap_dot_marker_SpellScript"
"cpp_not_in_db","spell_warl_soul_swap_exhale_SpellScript"
"cpp_not_in_db","spell_warl_soul_swap_override_AuraScript"
"cpp_not_in_db","spell_warl_soul_swap_SpellScript"
"cpp_not_in_db","spell_warl_soulshatter_SpellScript"
"cpp_not_in_db","spell_warl_unstable_affliction_AuraScript"
"cpp_not_in_db","spell_warr_bloodthirst_SpellScript"
"cpp_not_in_db","spell_warr_charge_SpellScript"
"cpp_not_in_db","spell_warr_concussion_blow_SpellScript"
"cpp_not_in_db","spell_warr_deep_wounds_SpellScript"
"cpp_not_in_db","spell_warr_execute_SpellScript"
"cpp_not_in_db","spell_warr_improved_spell_reflection_SpellScript"
"cpp_not_in_db","spell_warr_intimidating_shout_SpellScript"
"cpp_not_in_db","spell_warr_last_stand_SpellScript"
"cpp_not_in_db","spell_warr_rallying_cry_SpellScript"
"cpp_not_in_db","spell_warr_rend_AuraScript"
"cpp_not_in_db","spell_warr_retaliation_AuraScript"
"cpp_not_in_db","spell_warr_second_wind_proc_AuraScript"
"cpp_not_in_db","spell_warr_second_wind_trigger_AuraScript"
"cpp_not_in_db","spell_warr_shattering_throw_SpellScript"
"cpp_not_in_db","spell_warr_shockwave_SpellScript"
"cpp_not_in_db","spell_warr_sudden_death_AuraScript"
"cpp_not_in_db","spell_warr_sweeping_strikes_AuraScript"
"cpp_not_in_db","spell_warr_sword_and_board_AuraScript"
"cpp_not_in_db","spell_warr_victorious_AuraScript"
"cpp_not_in_db","spell_winter_veil_mistletoe_SpellScript"
"cpp_not_in_db","spell_winter_veil_px_238_winter_wondervolt_SpellScript"
"cpp_not_in_db","spell_wintergrasp_defender_teleport_SpellScript"
"cpp_not_in_db","spell_wintergrasp_defender_teleport_trigger_SpellScript"
"cpp_not_in_db","spell_wintergrasp_force_building_SpellScript"
"cpp_not_in_db","spell_wintergrasp_grab_passenger_SpellScript"
"cpp_not_in_db","spell_wyrmrest_skytalon_ride_red_dragon_buddy_trigger_SpellScript"
"cpp_not_in_db","spell_wyrmrest_skytalon_summon_red_dragon_buddy_SpellScript"
"cpp_not_in_db","spell_xt002_gravity_bomb_aura_AuraScript"
"cpp_not_in_db","spell_xt002_gravity_bomb_damage_SpellScript"
"cpp_not_in_db","spell_xt002_heart_overload_periodic_SpellScript"
"cpp_not_in_db","spell_xt002_searing_light_spawn_life_spark_AuraScript"
"cpp_not_in_db","spell_xt002_stand_SpellScript"
"cpp_not_in_db","spell_xt002_submerged_SpellScript"
"cpp_not_in_db","spell_xt002_tympanic_tantrum_SpellScript"
"cpp_not_in_db","spell_yogg_saron_boil_ominously_SpellScript"
"cpp_not_in_db","spell_yogg_saron_brain_link_AuraScript"
"cpp_not_in_db","spell_yogg_saron_brain_link_damage_SpellScript"
"cpp_not_in_db","spell_yogg_saron_brain_link_SpellScript"
